FACTURAS
FOLIO,TIPO,NUMERO DE CLIENTE,FECHA DE ELABORACION,RAZON SOCIAL,MONTO TOTAL,MONEDA,CORREOS DE ENTREGA,FECHA DE ENVIO,ENVIADO,TIMBRADO,ERRORES EN TIMBRADO
FA0003176,EVENTO,4792	,2018-05-10,EDIMEX ECONOMATICA S.A. DE C.V.,=MONEDA(4292.00),L,alex@edimex.com.mx;acalvo@grupobmv.com.mx,2018-05-10,SI,SI,NO
FA0003177,EVENTOS,473	,2018-05-14,BANCO SANTANDER(MEXICO)SA INSTITUCION DE BANCA MULTIPLE GPO FIN SANTANDER MEXICO,=MONEDA(4118.00),L,ozamudio@santander.com.mx;acalvo@grupobmv.com.mx,2018-05-14,SI,SI,NO
FA0003178,EVENTOS,104829	,2018-05-24,RODRIGUEZ RIVERA Y ASOCIADOS S.C.,=MONEDA(34800.00),L,h.guzman@vizon.mx;lucia.vazquez@vizon.mx;acalvo@grupobmv.com.mx,2018-05-24,SI,SI,NO
FA0003179,EVENTOS,2712	,2018-05-24,BANCO BASES.A INSTITUCION DE BANCA MULTIPLEGRUPO FINANCIERO BASE,=MONEDA(1276.00),L,gespana@bancobase.com;mcavazos@casadebolsabase.com;acalvo@grupobmv.com.mx,2018-05-24,SI,SI,NO
FA0003180,EVENTOS,346	,2018-05-24,BANCO MERCANTIL DEL NORTE S.A. INSTITUCION DE BANCA MULTIPLE GPO. FIN. BANORTE,=MONEDA(1276.00),L,marissa.garza@banorte.com;acalvo@grupobmv.com.mx,2018-05-24,SI,SI,NO
FA0003181,EVENTOS,1066	,2018-05-24,DMOS INVERSORES ASESORES DE INVERSION INDEPENDIENTES S.C.,=MONEDA(1276.00),L,gmolina@inversores.com.mx;acalvo@grupobmv.com.mx,2018-05-24,SI,SI,NO
FA0003182,EVENTOS,110	,2018-05-24,CHEVEZ RUIZ ZAMARRIPA Y CIA. S.C.,=MONEDA(12528.00),D,vmarquez@chevez.com.mx;acalvo@grupobmv.com.mx,2018-05-24,SI,SI,NO
FA0003183,EVENTOS,821	,2018-05-29,CORPORATIVO MEXICANO DEL MERCADO DE VALORESS.A. DE C.V.,=MONEDA(4384.80),L,aguillen@grupobmv.com.mx;acalvo@grupobmv.com.mx,2018-05-29,SI,SI,NO
FA0003184,EVENTOS,821	,2018-05-29,CORPORATIVO MEXICANO DEL MERCADO DE VALORESS.A. DE C.V.,=MONEDA(4384.80),L,rtunon@grupobmv.com.mx;acalvo@grupobmv.com.mx,2018-05-29,SI,SI,NO
FA0003185,EVENTOS,821	,2018-05-29,CORPORATIVO MEXICANO DEL MERCADO DE VALORESS.A. DE C.V.,=MONEDA(4384.80),L,lrodriguez@grupobmv.com.mx;acalvo@grupobmv.com.mx,2018-05-29,SI,SI,NO
FA0003186,EVENTOS,821	,2018-05-29,CORPORATIVO MEXICANO DEL MERCADO DE VALORESS.A. DE C.V.,=MONEDA(4384.80),L,jobregon@grupobmv.com.mx;acalvo@grupobmv.com.mx,2018-05-29,SI,SI,NO
FA0003187,EVENTOS,4824	,2018-05-29,BOLSA INSTITUCIONAL DE VALORES S.A. DE C.V.,=MONEDA(11136.00),L,lcarballo@capitalstarsystems.com;acalvo@grupobmv.com.mx,2018-05-29,SI,SI,NO
FA0003188,EVENTOS,827	,2018-05-29,BANCA AFIRME S.A.,=MONEDA(6153.80),L,enoriegav@afirme.com.mx;acalvo@grupobmv.com.mx,2018-05-29,SI,SI,NO
FA0003189,EVENTOS,2820	,2018-05-29,BANCO AZTECASA INSTITUCION DE BANCA MULTIPLE,=MONEDA(6153.80),L,athome@bancoazteca.com.mx;acalvo@grupobmv.com.mx,2018-05-29,SI,SI,NO
FA0003190,EVENTOS,659	,2018-05-29,BANCO REGIONAL DE MONTERREYS.A INSTITUCION DE BANCA MULTIPLE BANREGIO GRUPO FIN,=MONEDA(6153.80),L,rlacavex@banregio.com;acalvo@grupobmv.com.mx,2018-05-29,SI,SI,NO
FA0003191,EVENTOS,073	,2018-05-29,BANCO NACIONAL DE OBRAS Y SERVICIOS PUBLICOS SNC,=MONEDA(6153.80),L,aasosa@banobras.gob.mx;acalvo@grupobmv.com.mx,2018-05-29,SI,SI,NO
FA0003192,EVENTOS,2712	,2018-05-29,BANCO BASES.A INSTITUCION DE BANCA MULTIPLEGRUPO FINANCIERO BASE,=MONEDA(6153.80),L,molvera@evercorecb.com;acalvo@grupobmv.com.mx,2018-05-29,SI,SI,NO
FA0003193,EVENTOS,080	,2018-05-29,NACIONAL FINANCIERA S.N.C.,=MONEDA(6153.80),L,acabrerag@nafin.gob.mx;acalvo@grupobmv.com.mx,2018-05-29,SI,SI,NO
FA0003194,EVENTOS,863	,2018-05-29,SOCIEDAD HIPOTECARIA FEDERAL S.N.C.,=MONEDA(6153.80),L,egarciar@shf.gob.mx;acalvo@grupobmv.com.mx,2018-05-29,SI,SI,NO
FA0003195,EVENTOS,821	,2018-05-30,CORPORATIVO MEXICANO DEL MERCADO DE VALORESS.A. DE C.V.,=MONEDA(8769.60),L,jobregon@grupobmv.com.mx;acalvo@grupobmv.com.mx,2018-05-30,SI,SI,NO
FA0003196,EVENTOS,2712	,2018-05-30,BANCO BASES.A INSTITUCION DE BANCA MULTIPLEGRUPO FINANCIERO BASE,=MONEDA(1276.00),L,gespana@bancobase.com;mcavazos@casadebolsabase.com;acalvo@grupobmv.com.mx,2018-05-30,SI,SI,NO
FA0003197,EVENTOS,346	,2018-05-30,BANCO MERCANTIL DEL NORTE S.A. INSTITUCION DE BANCA MULTIPLE GPO. FIN. BANORTE,=MONEDA(1276.00),L,marissa.garza@banorte.com;acalvo@grupobmv.com.mx,2018-05-30,SI,SI,NO
FA0003198,EVENTOS,1066	,2018-05-30,DMOS INVERSORES ASESORES DE INVERSION INDEPENDIENTES S.C.,=MONEDA(1276.00),L,gmolina@inversores.com.mx;acalvo@grupobmv.com.mx,2018-05-30,SI,SI,NO
FA0003199,EVENTOS,874	,2018-05-30,OLD MUTUAL OPERADORA DE FONDOS S.A. DE C.V.  S.O.F.I.,=MONEDA(1100.00),L,hsalazar@oldmutual.com.mx;acalvo@grupobmv.com.mx,2018-05-30,SI,SI,NO
FA0003200,EVENTOS,10311	,2018-05-30,QUANTA SHARES BY INTERCAM S.A. DE C.V.,=MONEDA(14500.00),L,jcampbell@intercam.com.mx;acalvo@grupobmv.com.mx,2018-05-30,SI,SI,NO
FB0009453,,923	,2018-05-09,BANCO VE POR MAS INSTITUCION DE BANCA MULTIPLE,=MONEDA(6554.00),L,crodriguezz@vepormas.com.mx;recepcion_facturas@vepormas.com ;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009454,,923	,2018-05-09,BANCO VE POR MAS INSTITUCION DE BANCA MULTIPLE,=MONEDA(7076.00),L,crodriguezz@vepormas.com.mx;recepcion_facturas@vepormas.com ;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009455,,923	,2018-05-09,BANCO VE POR MAS INSTITUCION DE BANCA MULTIPLE,=MONEDA(9135.00),L,crodriguezz@vepormas.com.mx;recepcion_facturas@vepormas.com ;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009456,,2702	,2018-05-09,UBS ASESORES MEXICOS.A. DE C.V.,=MONEDA(11107.00),L,sh-accpayable-mex@ubs.com;sandra.canela@ubs.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009457,,195	,2018-05-09,BANCO INTERACCIONESS.A. INSTITUCION DE BANCA MULTIPLEGRUPO FIN. INTERACCIONES,=MONEDA(2958.00),L,mgveram@interacciones.com;tmesqueda@interacciones.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009458,,195	,2018-05-09,BANCO INTERACCIONESS.A. INSTITUCION DE BANCA MULTIPLEGRUPO FIN. INTERACCIONES,=MONEDA(3248.00),L,mgveram@interacciones.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009459,,042	,2018-05-09,HSBC MEXICOS.A. INSTITUCION DE BANCA MU,=MONEDA(196678.00),L,Tania.CASTILLO@hsbc.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009460,,187	,2018-05-09,BANCO DEL BAJIO S.A.,=MONEDA(7076.00),L,imacgregor@bb.com.mx; dsanchezj@bb.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009461,,187	,2018-05-09,BANCO DEL BAJIO S.A.,=MONEDA(7656.00),L,imacgregor@bb.com.mx; dsanchezj@bb.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009462,,2569	,2018-05-09,BANCO MULTIVAS.A. INSTITUCION DE BANCA  MULTIPLE  GRUPO FINANCIERO MULTIVA,=MONEDA(18038.00),L,maria.granados@multiva.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009463,,2569	,2018-05-09,BANCO MULTIVAS.A. INSTITUCION DE BANCA  MULTIPLE  GRUPO FINANCIERO MULTIVA,=MONEDA(11020.00),L,maria.granados@multiva.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009464,,2902	,2018-05-09,CI BANCO S.A. INSTITUCION DE BANCA MULTIPLE,=MONEDA(8845.00),L,yortiz@cibanco.com;aravize@cibanco.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009465,,2902	,2018-05-09,CI BANCO S.A. INSTITUCION DE BANCA MULTIPLE,=MONEDA(1914.00),L,yortiz@cibanco.com;aravize@cibanco.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009466,,2902	,2018-05-09,CI BANCO S.A. INSTITUCION DE BANCA MULTIPLE,=MONEDA(20300.00),L,yortiz@cibanco.com;aravize@cibanco.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009467,,080	,2018-05-09,NACIONAL FINANCIERA S.N.C.,=MONEDA(2378.00),L,mguerra0911@gmail.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009468,,2753	,2018-05-09,O ROURKE & ASOCIADOSS.A. DE C.V.,=MONEDA(2378.00),L,hcordova@oafondos.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009469,,2753	,2018-05-09,O ROURKE & ASOCIADOSS.A. DE C.V.,=MONEDA(2378.00),L,james@oafondos.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009470,,10100	,2018-05-09,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,=MONEDA(1740.00),L,lcazares@itesm.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009471,,10100	,2018-05-09,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,=MONEDA(1740.00),L,lcazares@itesm.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009472,,10100	,2018-05-09,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,=MONEDA(1740.00),L,lcazares@itesm.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009473,,10024	,2018-05-09,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,=MONEDA(15660.00),L,alicia.angeles@itesm.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009474,,2515	,2018-05-09,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,=MONEDA(17400.00),L,cynthia.toledo@itesm.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009475,,2515	,2018-05-09,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,=MONEDA(27840.00),L,cynthia.toledo@itesm.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009476,,174	,2018-05-09,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,=MONEDA(50460.00),L,karla.granados@itesm.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-09,SI,SI,NO
FB0009477,,3524	,2018-05-11,INTERCAM BANCOS.A. INSTITUCION DE BANCA MULTIPLE INTERCAM GRUPO FINANCIERO,=MONEDA(8845.00),L,jagarciaf@intercam.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009478,,3524	,2018-05-11,INTERCAM BANCOS.A. INSTITUCION DE BANCA MULTIPLE INTERCAM GRUPO FINANCIERO,=MONEDA(4785.00),L,jagarciaf@intercam.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009479,,3524	,2018-05-11,INTERCAM BANCOS.A. INSTITUCION DE BANCA MULTIPLE INTERCAM GRUPO FINANCIERO,=MONEDA(6728.00),L,jagarciaf@intercam.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009480,,1144	,2018-05-11,INSTITUTO TECNOLOGICO DE SONORA,=MONEDA(27840.00),L,miguel.paredes@itson.edu.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009481,,10275	,2018-05-11,ENSEÑANZA E INVESTIGACION SUPERIOR A.C.,=MONEDA(1740.00),L,diego.castro@tecmilenio.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009482,,10275	,2018-05-11,ENSEÑANZA E INVESTIGACION SUPERIOR A.C.,=MONEDA(1740.00),L,diego.castro@tecmilenio.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009483,,10275	,2018-05-11,ENSEÑANZA E INVESTIGACION SUPERIOR A.C.,=MONEDA(17400.00),L,diego.castro@tecmilenio.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009484,,839	,2018-05-11,COLUMBUS DE MEXICO S.A. DE C.V. ASESOR EN INVERSIONES INDEPENDIENTE,=MONEDA(4814.00),L,kpita@columbus.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009485,,839	,2018-05-11,COLUMBUS DE MEXICO S.A. DE C.V. ASESOR EN INVERSIONES INDEPENDIENTE,=MONEDA(4814.00),L,kpita@columbus.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009486,,839	,2018-05-11,COLUMBUS DE MEXICO S.A. DE C.V. ASESOR EN INVERSIONES INDEPENDIENTE,=MONEDA(4060.00),L,kpita@columbus.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009487,,848	,2018-05-11,NSC ASESORES S.C. ASESOR EN INVERSIONES INDEPENDIENTE,=MONEDA(4785.00),L,ineshuerta@nscasesores.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009488,,10328	,2018-05-11,SERVICIOS AKAAN-AEGON S.A. DE C.V.,=MONEDA(4785.00),L,lucina.delpozo@akaancasadebolsa.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009489,,1268	,2018-05-11,FONDO DE GARANTÍA Y FOMENTO PARA LA AGRICULTURA GANADERÍA Y AVICULTURA,=MONEDA(5597.00),L,leslymendozad@gmail.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009490,,10419	,2018-05-11,INGENIEROS PATRIMONIALES Y ASOCIADOS INDEPENDIENTES S.A. DE C.V.,=MONEDA(4785.00),L,administracion@inversiones2520.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009491,,10423	,2018-05-11,UNIVERSIDAD DEL MAYAB S.C.,=MONEDA(27840.00),L,marisol.cen@anahuac.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009492,,2594	,2018-05-11,CONSULTORA  ADMINISTRATIVA PENINSULARS.A. DE C.V.,=MONEDA(1914.00),L,guquezadasb@bepensa.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009493,,848	,2018-05-11,NSC ASESORES S.C. ASESOR EN INVERSIONES INDEPENDIENTE,=MONEDA(1914.00),L,ineshuerta@nscasesores.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009494,,839	,2018-05-11,COLUMBUS DE MEXICO S.A. DE C.V. ASESOR EN INVERSIONES INDEPENDIENTE,=MONEDA(1914.00),L,kpita@columbus.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009495,,10420	,2018-05-11,QUATTROWM ASESOR EN INVERSIONES S.A. DE C.V.,=MONEDA(1914.00),L,ana.gutierrez@quattrowm.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009496,,2568	,2018-05-11,INVESTA BANK S.A. INSTITUCION DE BANCA MULTIPLE,=MONEDA(1914.00),L,monica.mejia@investabank.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009497,,839	,2018-05-11,COLUMBUS DE MEXICO S.A. DE C.V. ASESOR EN INVERSIONES INDEPENDIENTE,=MONEDA(1914.00),L,kpita@columbus.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009498,,10088	,2018-05-11,MORALES Y GUERRA CAPITAL ASESORES SA DE CV,=MONEDA(3248.00),L,arely.ramirez@mgcapital.net;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009499,,10381	,2018-05-11,KAIROS CAPITAL S.A. DE C.V.,=MONEDA(7917.00),L,lucina.delpozo@akaancasadebolsa.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009500,,779	,2018-05-11,GRUPO ESPECIALIZADO EN FUTUROS Y OTROS DERIVADOSS.A. DE C.V.,=MONEDA(4814.00),L,gfd@gfd.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-11,SI,SI,NO
FB0009501,,3524	,2018-05-14,INTERCAM BANCOS.A. INSTITUCION DE BANCA MULTIPLE INTERCAM GRUPO FINANCIERO,=MONEDA(1914.00),L,jagarciaf@intercam.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-14,SI,SI,NO
FB0009502,,394	,2018-05-14,JP MORGAN SERVICIOS S.A. DE C.V. JP MORGAN GRUPO FINANCIERO,=MONEDA(1914.00),L,facturas_electronicas@jpmorgan.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-14,SI,SI,NO
FB0009503,,3524	,2018-05-14,INTERCAM BANCOS.A. INSTITUCION DE BANCA MULTIPLE INTERCAM GRUPO FINANCIERO,=MONEDA(1914.00),L,jagarciaf@intercam.com.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-14,SI,SI,NO
FB0009504,,10191	,2018-05-14,JUAN CARLOS AVILA COBO,=MONEDA(3248.00),L,avilahesles@prodigy.net.mx;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-14,SI,SI,NO
FB0009505,,050	,2018-05-14,BANCO NACIONAL DE MEXICOS.A.,=MONEDA(97353.00),L,mauricio.matareyes@citibanamex.com;janette.tobiaslopez@citibanamex.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-14,SI,SI,NO
FB0009506,,050	,2018-05-14,BANCO NACIONAL DE MEXICOS.A.,=MONEDA(319841.00),L,rocio.de.maria.brindiscastillo@citibanamex.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-14,SI,SI,NO
FB0009507,,050	,2018-05-14,BANCO NACIONAL DE MEXICOS.A.,=MONEDA(21692.00),L,karla.adriana.rodriguezyrodriguez@citibanamex.com;mauricio.matareyes@citibanamex.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-14,SI,SI,NO
FB0009508,,10424	,2018-05-14,JAIME DEL VALLE MORALES,=MONEDA(1914.00),L,pilar@delvalleconsultores.com;asalvador@amib.com.mx;dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;,2018-05-14,SI,SI,NO
FB0009509,CERTIFICACION,404	,2018-05-14,DEUTSCHE BANK MEXICO S.A. INSTITUCION DE BANCA MULTIPLE,=MONEDA(4524.00),L,mailto:dbeltranb@amib.com.mx;acalvo@grupobmv.com.mx;asalvador@amib.com.mx,2018-05-14,SI,SI,NO
FB0009510,CERTIFICACION,072	,2018-05-14,BANCA MIFELS.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL,=MONEDA(10150.00),L,acalvo@grupobmv.com.mx;asalvador@amib.com.mx;elena.munoz@db.com,2018-05-14,SI,SI,NO
FB0009510,CERTIFICACION,072	,2018-05-14,BANCA MIFELS.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL,=MONEDA(10150.00),L,acalvo@grupobmv.com.mx;asalvador@amib.com.mx;elena.munoz@db.com,2018-05-14,SI,SI,NO
FB0009511,CERTIFICACION,072	,2018-05-14,BANCA MIFELS.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL,=MONEDA(2784.00),L,elena.munoz@db.com;acalvo@grupobmv.com.mx;asalvador@amib.com.mx,2018-05-14,SI,SI,NO
FB0009512,CERTIFICACION,072	,2018-05-14,BANCA MIFELS.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL,=MONEDA(1479.00),L,asalvador@amib.com.mx;acalvo@grupobmv.com.mx;elena.munoz@db.com,2018-05-14,SI,SI,NO
FB0009513,CERTIFICACION,3524	,2018-05-14,INTERCAM BANCOS.A. INSTITUCION DE BANCA MULTIPLE INTERCAM GRUPO FINANCIERO,=MONEDA(5133.00),L,acalvo@grupobmv.com.mx;asalvador@amib.com.mx;scaballero@intercam.com.mx,2018-05-14,SI,SI,NO
FB0009514,CERTIFICACION,10275	,2018-05-14,ENSEÑANZA E INVESTIGACION SUPERIOR A.C.,=MONEDA(27840.00),L,acalvo@grupobmv.com.mx;claudia-correa@tecmilenio.mx;asalvador@amib.com.mx,2018-05-14,SI,SI,NO
